"Longitude","Latitude","Admin","Year","disease"
117.655556,24.513332,"2",2015,"dengue"
-99.49072,24.47037,"-999",2012,"dengue"
39.620819,24.461212,"1",2016,"dengue"
88.65498169,24.46693134,"2",2000,"dengue"
118.081871,24.47979,"2",2016,"dengue"
-106.691351,24.413547,"-999",2003,"dengue"
-98.98898,24.40291,"2",2013,"dengue"
83.04554873,24.40357387,"2",2003,"dengue"
90.911951,24.376184,"-999",2008,"dengue"
94.336992,24.358601,"-999",2009,"dengue"
82.94064,24.30393,"-999",2014,"dengue"
93.666672,24.33333,"-999",2011,"dengue"
94.301304,24.251281,"-999",2007,"dengue"
-110.3,24.16667,"-999",2012,"dengue"
-105.75,24.2,"2",2014,"dengue"
88.2258761,24.16692834,"2",2005,"dengue"
-110.315208,24.136728,"-999",2003,"dengue"
120.673648,24.147736,"-999",2007,"dengue"
-105.93083,24.10278,"-999",2014,"dengue"
32.898891,24.0875,"2",2017,"dengue"
72.046814,24.105038,"-999",2008,"dengue"
88.24734,24.09098,"-999",2012,"dengue"
90.44989193,24.11121007,"2",1996,"dengue"
97.774,24.106,"-999",2013,"dengue"
-98.78333,24.01667,"-999",2012,"dengue"
88,24,"1",2016,"dengue"
109,24,"1",2015,"dengue"
120.482712,23.992526,"-999",2009,"dengue"
121,24,"-999",2009,"dengue"
-99.00558,23.91871,"-999",2012,"dengue"
87.66158619,23.95173039,"2",2005,"dengue"
-106.72094,23.90298,"-999",2013,"dengue"
73.115973,23.892037,"-999",1988,"dengue"
109.50253350166,23.9165141900045,"1",2019,"dengue"
121.016998,23.873001,"2",2015,"dengue"
-98.699997,23.799999,"2",2015,"dengue"
72.37534,23.800895,"-999",2002,"dengue"
87.4499,23.8332,"-999",2008,"dengue"
90.25570887,23.79711711,"2",1964,"dengue"
90.351331,23.793223,"-999",2009,"dengue"
116.7586989,23.81295082,"2",2006,"dengue"
-99.173,23.78309,"-999",2012,"dengue"
-99.12631,23.75634,"-999",2013,"dengue"
90.372791,23.769636,"-999",2003,"dengue"
90.385335,23.752865,"-999",2009,"dengue"
-99.138622,23.737583,"-999",2007,"dengue"
85.5,23.75,"1",2016,"dengue"
90.411581,23.74386,"-999",2009,"dengue"
90.4308,23.7426,"-999",2007,"dengue"
92.716667,23.73333,"2",2016,"dengue"
114.68333,23.73333,"-999",2014,"dengue"
-100.179706,23.673062,"-999",2005,"dengue"
72.5,23.666668,"-999",2008,"dengue"
73.182159,23.684359,"-999",2008,"dengue"
85.99026,23.68562,"2",2012,"dengue"
90.421371,23.703637,"-999",2002,"dengue"
113.03333,23.7,"-999",2014,"dengue"
120.249295,23.703637,"-999",2007,"dengue"
116.620502,23.65616,"-999",1999,"dengue"
89.83,23.6,"-999",2000,"dengue"
58.60638,23.57239,"2",2018,"dengue"
119.611382,23.57111,"-999",2011,"dengue"
72.950563,23.504024,"-999",1988,"dengue"
116.36416,23.52886,"-999",2014,"dengue"
72.924643,23.495051,"-999",1989,"dengue"
88.51936867,23.48080113,"2",2005,"dengue"
95.5,23.5,"2",2018,"dengue"
111.31667,23.48333,"-999",2014,"dengue"
111.51438,23.47513,"-999",2014,"dengue"
120.448891,23.47917,"2",2015,"dengue"
-99.38333,23.41667,"-999",2013,"dengue"
87.76325389,23.42533185,"2",2005,"dengue"
89.43522254,23.43812753,"2",2002,"dengue"
120.255463,23.451843,"2",2015,"dengue"
73.487835,23.390791,"-999",1988,"dengue"
113.220218,23.404165,"-999",2002,"dengue"
113.524613,23.37743196,"2",1980,"dengue"
85.30956,23.3441,"-999",2013,"dengue"
116.5824216,23.34482482,"2",2006,"dengue"
116.68195,23.35336,"-999",2014,"dengue"
-106.407784,23.268769,"-999",2006,"dengue"
-106.06667,23.28333,"-999",2013,"dengue"
71.91958,23.291259,"-999",1988,"dengue"
77.31754,23.267222,"-999",2009,"dengue"
77.390804,23.260205,"-999",2009,"dengue"
86.41264958,23.27498888,"2",2005,"dengue"
113.81086,23.261141,"-999",2002,"dengue"
-106.415062,23.236299,"-999",2005,"dengue"
72.960777,23.233775,"-999",1988,"dengue"
77.25,23.25,"2",2016,"dengue"
78,23.25,"2",2016,"dengue"
87.066666,23.25,"-999",2008,"dengue"
113.273247,23.231718,"-999",2009,"dengue"
79.95007,23.16698,"-999",2012,"dengue"
89.20578,23.170664,"-999",2002,"dengue"
94.051438,23.183559,"-999",2004,"dengue"
113.591715,23.176677,"-999",2009,"dengue"
120.297417,23.174894,"-999",2010,"dengue"
120.3476,23.1923,"-999",1994,"dengue"
-82.16454392,23.12657519,"2",2001,"dengue"
72.0428,23.1263,"-999",1999,"dengue"
87.12996631,23.1382072,"2",2005,"dengue"
89.5,23.16,"-999",2000,"dengue"
113.198057,23.128797,"-999",1991,"dengue"
113.244261,23.125981,"-999",2002,"dengue"
113.266841,23.128524,"-999",2002,"dengue"
120.250626,23.144148,"-999",1998,"dengue"
120.341942,23.15027,"-999",2010,"dengue"
-82.45,23.1,"-999",2001,"dengue"
-82.385988,23.10026,"-999",1981,"dengue"
-82.364531,23.10326,"-999",2002,"dengue"
-82.33019396,23.08429924,"2",2001,"dengue"
-82.22943655,23.08657136,"2",2001,"dengue"
70.026655,23.113996,"-999",1988,"dengue"
113.235402,23.103009,"-999",2002,"dengue"
113.25,23.1166,"-999",2012,"dengue"
113.317388,23.083801,"-999",2002,"dengue"
113.3612,23.12468,"-999",2002,"dengue"
113.459714,23.106899,"-999",2002,"dengue"
-82.482465,23.076122,"-999",2006,"dengue"
-82.43,23.07,"-999",2001,"dengue"
-82.269321,23.072677,"1",1977,"dengue"
-82.21,23.05,"-999",2001,"dengue"
72.539706,23.06923,"-999",2005,"dengue"
72.607315,23.045164,"2",2015,"dengue"
89.166664,23.083332,"2",2019,"dengue"
112.46509,23.04719,"-999",2014,"dengue"
113.74472,23.048889,"-999",2010,"dengue"
114.4,23.08333,"-999",2014,"dengue"
-82.324438,23.020538,"-999",2006,"dengue"
72.616669,23.033333,"-999",2011,"dengue"
112.9230952,23.01620815,"2",1998,"dengue"
113.121872,23.02034,"-999",1978,"dengue"
113.126186,23.015996,"-999",2009,"dengue"
113.752041,23.019708,"-999",2010,"dengue"
120.201302,23.000116,"-999",2007,"dengue"
120.665359,23.015284,"-999",1994,"dengue"
-98.94321,22.9957,"-999",2013,"dengue"
-82.49040806,22.99464452,"2",2001,"dengue"
-82.36226138,22.99302638,"2",2001,"dengue"
72.004303,22.9988,"2",2015,"dengue"
72.380147,22.989765,"-999",1999,"dengue"
92.810204,22.9988,"2",2016,"dengue"
120.196449,22.994822,"-999",2010,"dengue"
120.213236,22.988738,"-999",2000,"dengue"
120.32788,22.959658,"-999",2010,"dengue"
-98.07468,22.92109,"-999",2013,"dengue"
-97.93655,22.9581,"-999",2014,"dengue"
-82.11644321,22.93446593,"2",2001,"dengue"
89.25,22.91667,"1",2018,"dengue"
97.746334,22.942902,"-999",1973,"dengue"
113.384129,22.937244,"-999",2002,"dengue"
120.187798,22.956352,"1",2016,"dengue"
88.07587622,22.88156953,"2",2005,"dengue"
88.402496,22.895559,"-999",2011,"dengue"
112.902593,22.887257,"-999",2009,"dengue"
-105.8,22.85,"-999",2014,"dengue"
-82.211497,22.871837,"1",2001,"dengue"
87.352967,22.863205,"-999",2002,"dengue"
-98.69851,22.80362,"-999",2013,"dengue"
-82.756058,22.813999,"2",2019,"dengue"
71.55241201,22.79468114,"2",2011,"dengue"
86.183334,22.799999,"-999",2011,"dengue"
88.199997,22.82,"2",2015,"dengue"
108.316673,22.816669,"2",2015,"dengue"
113.34103,22.80631,"-999",2013,"dengue"
113.525165,22.801624,"-999",2010,"dengue"
113.67167,22.82667,"-999",2014,"dengue"
46.219482,22.76605,"1",2016,"dengue"
115.347504,22.78199,"2",2016,"dengue"
-98.96667,22.73333,"-999",2013,"dengue"
-98.95,22.73333,"-999",2013,"dengue"
-12.45205,22.718731,"2",2018,"dengue"
72.20327266,22.72727718,"2",2005,"dengue"
75.78143707,22.71627384,"2",2009,"dengue"
75.83331,22.71792,"-999",2012,"dengue"
120.303187,22.717537,"-999",2002,"dengue"
-102.99804,22.68668,"2",2014,"dengue"
90.366667,22.7,"1",2000,"dengue"
120.291652,22.687736,"-999",2002,"dengue"
120.502453,22.6834,"-999",1995,"dengue"
87.321371,22.641363,"-999",2002,"dengue"
88.340279,22.646111,"2",2016,"dengue"
88.437965,22.645075,"2",2016,"dengue"
92.199997,22.633329,"2",2018,"dengue"
114.1387968,22.65940811,"2",2010,"dengue"
120.283875,22.651499,"1",2016,"dengue"
120.326254,22.648344,"-999",2002,"dengue"
120.355942,22.649859,"-999",2002,"dengue"
88.31028,22.58917,"-999",2012,"dengue"
88.346557,22.595549,"-999",2005,"dengue"
88.402812,22.616784,"-999",2005,"dengue"
88.42746,22.616783,"2",2016,"dengue"
120.314721,22.597079,"-999",2002,"dengue"
-80.012572,22.550148,"1",2001,"dengue"
75.76215,22.55984,"-999",2014,"dengue"
88.35233764,22.55172959,"2",1963,"dengue"
88.3943,22.5791,"-999",2009,"dengue"
88.416924,22.583266,"-999",2005,"dengue"
113.080101,22.577876,"-999",2001,"dengue"
113.08334,22.58333,"-999",2013,"dengue"
114.0683,22.54554,"-999",2013,"dengue"
114.22333,22.56611,"-999",2014,"dengue"
120.360846,22.555319,"-999",2002,"dengue"
120.546784,22.553861,"-999",2000,"dengue"
120.61999,22.54951,"-999",2013,"dengue"
88.06455102,22.5236966,"2",2005,"dengue"
88.369709,22.503518,"-999",2005,"dengue"
113.3587521,22.54026909,"2",1979,"dengue"
-80,22.5,"1",2013,"dengue"
-79.919273,22.493719,"-999",2012,"dengue"
88.345618,22.494537,"-999",2005,"dengue"
88.77953262,22.46880331,"2",2005,"dengue"
120.455031,22.461643,"-999",2002,"dengue"
120.614441,22.49555,"1",2015,"dengue"
-100.28333,22.43333,"-999",2012,"dengue"
-83.83333,22.41667,"1",2014,"dengue"
-83.708998,22.447754,"1",2001,"dengue"
86.997566,22.450859,"2",2016,"dengue"
114.076095,22.427135,"-999",2003,"dengue"
-97.936078,22.402616,"-999",2009,"dengue"
-97.916664,22.4,"-999",2011,"dengue"
-79.96667,22.4,"-999",2012,"dengue"
87.26240712,22.41042294,"2",2002,"dengue"
112.61749,22.40801,"-999",2014,"dengue"
114.132656,22.380382,"1",2002,"dengue"
-80.12,22.37,"-999",2001,"dengue"
73.174303,22.338009,"-999",2003,"dengue"
91.817322,22.334833,"-999",1996,"dengue"
114.0553,22.341693,"-999",2002,"dengue"
114.119453,22.369953,"-999",2010,"dengue"
114.201243,22.341542,"-999",2004,"dengue"
-80.5,22.3,"1",2013,"dengue"
70.78333,22.3,"-999",2012,"dengue"
70.801964,22.318954,"-999",1988,"dengue"
73.20053,22.30162,"-999",2003,"dengue"
73.21608,22.309692,"2",2016,"dengue"
91.836388,22.333055,"2",2019,"dengue"
114.1626,22.301926,"-999",2008,"dengue"
-97.863865,22.269717,"-999",1980,"dengue"
-97.829533,22.273847,"-999",2004,"dengue"
39.099886,22.289051,"-999",2009,"dengue"
73.198172,22.277738,"-999",2009,"dengue"
73.20884,22.2586,"-999",2003,"dengue"
112.6576224,22.28999859,"2",2001,"dengue"
112.7799,22.25135,"-999",2013,"dengue"
113.941584,22.282808,"-999",2004,"dengue"
114.150002,22.284,"2",2015,"dengue"
-98.38113,22.21343,"-999",2014,"dengue"
-97.864,22.223,"-999",2005,"dengue"
-80.475232,22.23226,"1",2001,"dengue"
-80.39,22.24,"-999",1981,"dengue"
-79.78,22.25,"-999",2001,"dengue"
73.54120644,22.22640251,"2",2003,"dengue"
84.88,22.2,"-999",1990,"dengue"
105.833336,22.166668,"-999",2010,"dengue"
-101.01991,22.14494,"-999",2012,"dengue"
-100.9828,22.14993,"-999",2013,"dengue"
-80.43,22.14,"-999",1981,"dengue"
-78.6275,22.10944,"-999",2014,"dengue"
85.36788,22.09847,"-999",2014,"dengue"
88.41605964,22.11431157,"2",2005,"dengue"
95.133331,22.116671,"-999",2008,"dengue"
101.024803,22.088289,"2",2015,"dengue"
-159.60304,22.04343292,"2",2001,"dengue"
73.119922,22.049925,"-999",2003,"dengue"
78.93333,22.06667,"-999",2012,"dengue"
-99.01958,22.00869,"-999",2013,"dengue"
87.77433477,22.02669945,"2",2005,"dengue"
111.7719289,22.03591776,"2",2001,"dengue"
-98.78333,22,"-999",2013,"dengue"
-79.416732,21.971188,"1",2001,"dengue"
-79.25,22,"1",2014,"dengue"
-78.649897,21.982352,"1",2001,"dengue"
95.5,22,"2",2015,"dengue"
96.10532,21.97938,"-999",2013,"dengue"
96.18791172,21.97356485,"2",1974,"dengue"
100.73409,21.99102,"-999",2013,"dengue"
-100.0041,21.92075,"-999",2013,"dengue"
-99.99175,21.9318,"-999",2014,"dengue"
-99.39049,21.91989,"-999",2013,"dengue"
-79.443886,21.933889,"1",2019,"dengue"
-102.9375,21.90918,"2",2014,"dengue"
-102.3,21.88333,"-999",2013,"dengue"
-78.6,21.9,"1",2013,"dengue"
77.90405,21.90195,"-999",2014,"dengue"
95.957909,21.883801,"-999",1973,"dengue"
-105.3318968,21.86000638,"2",1984,"dengue"
-102.71666,21.85,"2",2013,"dengue"
-78.76255,21.84135,"-999",2013,"dengue"
111.96667,21.85,"-999",2014,"dengue"
-71.74937878,21.801016,"2",1997,"dengue"
80.182913,21.814629,"-999",2009,"dengue"
92.36814693,21.8139744,"2",2007,"dengue"
-72.271912,21.773766,"-999",2011,"dengue"
39.139209,21.73662,"-999",2004,"dengue"
72.97739,21.71598,"-999",2012,"dengue"
-102.966667,21.633333,"-999",2009,"dengue"
39.127021,21.648414,"-999",2004,"dengue"
41.2059,21.6265,"-999",2004,"dengue"
95.232,21.64,"-999",2006,"dengue"
110.9,21.65,"-999",2014,"dengue"
39.167261,21.601098,"-999",2004,"dengue"
71.23333,21.616667,"-999",2009,"dengue"
39.209075,21.575799,"-999",2004,"dengue"
-99.51472,21.50861,"-999",2014,"dengue"
-78.225792,21.52536,"2",2018,"dengue"
39.175118,21.512929,"-999",2004,"dengue"
39.245328,21.509436,"-999",2004,"dengue"
71.82086,21.531813,"-999",1988,"dengue"
83.88418,21.50131,"-999",2013,"dengue"
-158.0399757,21.48094209,"2",2001,"dengue"
-157.977905,21.479906,"-999",2011,"dengue"
-104.900002,21.5,"-999",2009,"dengue"
-103.099998,21.483334,"-999",2009,"dengue"
39.203067,21.491568,"-999",2004,"dengue"
39.230436,21.477531,"-999",2004,"dengue"
82.0019,21.4939,"1",2016,"dengue"
83.866669,21.5,"-999",2011,"dengue"
86.93166,21.49417,"-999",2014,"dengue"
104.4392,21.4991,"-999",2001,"dengue"
-103.116669,21.416668,"-999",2009,"dengue"
-98.87507,21.43573,"-999",2014,"dengue"
39.199891,21.43014,"-999",2004,"dengue"
39.796371,21.43773,"-999",2004,"dengue"
84.27427715,21.44753102,"2",2011,"dengue"
-157.973328,21.397221,"-999",2011,"dengue"
-98.99117,21.38317,"-999",2012,"dengue"
-98.7319,21.40069,"-999",2012,"dengue"
-77.91694,21.38083,"-999",2012,"dengue"
-77.91368,21.38667,"-999",1997,"dengue"
39.444069,21.40155,"2",2017,"dengue"
75.5,21.4,"-999",1992,"dengue"
-97.76279,21.33596,"-999",2014,"dengue"
-97.68472,21.3504,"-999",2012,"dengue"
-77.71,21.36,"-999",2001,"dengue"
-88.41666,21.3,"-999",2012,"dengue"
110.58291,21.32256,"-999",2012,"dengue"
-103.166664,21.266666,"-999",2009,"dengue"
-98.78333,21.26667,"-999",2012,"dengue"
40.415829,21.270281,"1",2015,"dengue"
110.35939,21.2707,"-999",2013,"dengue"
-102.300003,21.25,"-999",2009,"dengue"
-99.472804,21.2165,"-999",2006,"dengue"
-88.6698,21.22372,"2",2014,"dengue"
72.791952,21.210359,"-999",2002,"dengue"
73.30919071,21.23422367,"2",1967,"dengue"
81.633331,21.233334,"-999",2011,"dengue"
-101.67952,21.17248,"-999",2014,"dengue"
-99.32014,21.18422,"-999",2013,"dengue"
-98.60709,21.171135,"-999",2009,"dengue"
72.833336,21.166668,"-999",2011,"dengue"
79.65,21.16667,"-999",2012,"dengue"
81.283333,21.183331,"2",2018,"dengue"
-101.67829,21.13267,"-999",2013,"dengue"
-98.4514559,21.1272229,"2",2009,"dengue"
-98.398,21.153,"-999",2014,"dengue"
-89.51985,21.13558,"-999",2012,"dengue"
-88.15,21.15,"-999",2012,"dengue"
-86.891846,21.139277,"-999",2009,"dengue"
-86.848354,21.155278,"-999",1997,"dengue"
79.1,21.15,"-999",2013,"dengue"
105.849495,21.13723,"-999",2004,"dengue"
-101.666672,21.116671,"-999",2007,"dengue"
-89.27753,21.10024,"-999",2012,"dengue"
79.06521,21.10164,"-999",2014,"dengue"
105.816999,21.074616,"-999",2004,"dengue"
105.898408,21.044223,"-999",2004,"dengue"
106.167,21.083,"1",2012,"dengue"
-101.262215,21.02153,"-999",2009,"dengue"
-101.25,21.01667,"-999",2012,"dengue"
-98.350403,21.015238,"-999",2009,"dengue"
-89.876118,21.015612,"-999",1996,"dengue"
-89.70451,21.01507,"-999",2012,"dengue"
-87.04732257,21.01159322,"2",2007,"dengue"
-77.026092,21.019144,"1",2001,"dengue"
105.761518,21.039312,"-999",2004,"dengue"
105.8273656,21.03648669,"2",1963,"dengue"
105.854321,21.029246,"-999",2004,"dengue"
105.950668,21.027878,"-999",2004,"dengue"
-97.40449,20.96457,"-999",2012,"dengue"
-89.6395318,20.98410877,"2",2006,"dengue"
-89.6154,20.9792,"-999",1980,"dengue"
84.90248341,20.98104265,"2",2010,"dengue"
86.6,21,"2",2013,"dengue"
105.8128,20.99548,"2",2012,"dengue"
105.838973,20.995933,"-999",2004,"dengue"
105.87513,20.971699,"-999",2009,"dengue"
-101.426754,20.952049,"-999",2009,"dengue"
-89.62738,20.935789,"-999",1980,"dengue"
-89.56667,20.93333,"-999",2012,"dengue"
-89.12512,20.93461,"-999",2014,"dengue"
-89.11639,20.95278,"-999",2014,"dengue"
-89.0113,20.9308,"-999",1996,"dengue"
77.7632,20.9274,"-999",1986,"dengue"
85.216816,20.950103,"-999",2010,"dengue"
95.956207,20.956949,"2",2018,"dengue"
95.98915384,20.93708631,"2",2007,"dengue"
101.4,20.95,"1",2007,"dengue"
105.16667,20.91667,"2",2012,"dengue"
105.75636,20.95584,"-999",2012,"dengue"
105.83662,20.93466,"-999",2004,"dengue"
-100.64142,20.8864,"-999",2014,"dengue"
-89.75,20.88333,"-999",2012,"dengue"
-76.26305,20.88722,"-999",2014,"dengue"
74.78333,20.9,"-999",2014,"dengue"
-156.5604466,20.86126691,"2",2001,"dengue"
-156.500549,20.866667,"-999",2011,"dengue"
-156.151993,20.861,"-999",2011,"dengue"
-103.73015,20.8344,"-999",2013,"dengue"
-89.2559,20.87482,"-999",2012,"dengue"
-88.989304,20.8382,"2",2015,"dengue"
-87.050003,20.86389,"-999",2009,"dengue"
85.099998,20.85,"-999",2011,"dengue"
86.33334,20.85,"-999",2014,"dengue"
106.680307,20.859774,"-999",1969,"dengue"
-103.4948483,20.7942482,"2",2002,"dengue"
-89.247279,20.814131,"-999",1997,"dengue"
85.171266,20.808415,"-999",2010,"dengue"
105.3329,20.8296,"1",2012,"dengue"
-89.829984,20.750656,"-999",2002,"dengue"
-86.974442,20.755278,"-999",2009,"dengue"
-75.887514,20.762234,"1",2001,"dengue"
85.001404,20.752399,"2",2015,"dengue"
97.036629,20.784363,"-999",1973,"dengue"
-103.5155,20.7386,"-999",2008,"dengue"
-103.400002,20.716667,"-999",2009,"dengue"
-103.316666,20.716667,"-999",2009,"dengue"
-77.5,20.73,"-999",2001,"dengue"
78.5967,20.73807,"-999",2014,"dengue"
85.065271,20.749203,"-999",2010,"dengue"
-105.29514,20.69012,"-999",2013,"dengue"
-105.1490373,20.69809874,"2",2007,"dengue"
-103.333336,20.666668,"-999",2008,"dengue"
-103.272842,20.682484,"-999",2009,"dengue"
-88.2,20.68,"-999",2002,"dengue"
76.997967,20.703775,"-999",1986,"dengue"
101.986169,20.690696,"-999",2009,"dengue"
105,20.66667,"2",2012,"dengue"
106.4935,20.6745,"-999",2001,"dengue"
-103.3624,20.6662,"-999",2009,"dengue"
-103.3149,20.6379,"-999",2008,"dengue"
-103.066666,20.633333,"-999",2009,"dengue"
-87.07987,20.6274,"-999",2012,"dengue"
78.55,20.665,"-999",2005,"dengue"
-105.228858,20.623303,"-999",1983,"dengue"
-103.400002,20.6,"-999",2009,"dengue"
-103.23333,20.616667,"-999",2009,"dengue"
-100.39222,20.593056,"-999",2012,"dengue"
-97.15,20.617,"-999",2012,"dengue"
105.92299,20.58352,"1",2007,"dengue"
-89.856205,20.553081,"-999",2002,"dengue"
74.53333,20.55,"-999",2012,"dengue"
-99.008797,20.5093,"2",2015,"dengue"
-97.45946,20.53315,"-999",2012,"dengue"
-97.42583,20.51357,"-999",2012,"dengue"
-86.945831,20.508329,"-999",2009,"dengue"
-103.433334,20.466667,"-999",2009,"dengue"
-97.38611,20.48722,"-999",2015,"dengue"
84.416672,20.5,"1",2017,"dengue"
85.87927,20.46497,"-999",2013,"dengue"
86.25,20.5,"2",2018,"dengue"
86.42627,20.49918,"-999",2013,"dengue"
86.597786,20.469418,"-999",2010,"dengue"
94.876,20.46,"-999",2006,"dengue"
106.33334,20.5,"1",2014,"dengue"
-86.91667,20.41667,"-999",2012,"dengue"
84.248955,20.45055,"1",2015,"dengue"
99.883518,20.449533,"-999",1973,"dengue"
105.45227,20.44246,"-999",2012,"dengue"
-101.25288,20.40994,"2",2013,"dengue"
-100,20.38333,"-999",2013,"dengue"
-89.533333,20.4,"-999",2009,"dengue"
78.120489,20.389044,"-999",1986,"dengue"
78.13333,20.4,"-999",2012,"dengue"
-102.77358,20.3553,"-999",2013,"dengue"
-102,20.35,"-999",2012,"dengue"
-90.05033,20.37168,"-999",2012,"dengue"
-77.11667,20.34333,"-999",2012,"dengue"
-104.5,20.333332,"-999",2009,"dengue"
-103.667,20.333,"-999",2010,"dengue"
-89.418597,20.301244,"-999",1995,"dengue"
-76.926408,20.292381,"1",2001,"dengue"
-76.23236499,20.3302449,"2",1977,"dengue"
85.825584,20.3081,"-999",2010,"dengue"
121.849998,20.299999,"-999",2011,"dengue"
-101.59729,20.2847,"-999",2012,"dengue"
-87.51785,20.252824,"-999",2009,"dengue"
-97.681307,20.210591,"-999",2009,"dengue"
-76.04808264,20.21369635,"2",2006,"dengue"
-75.992632,20.213234,"-999",1997,"dengue"
-74.913952,20.215483,"1",2001,"dengue"
85.833328,20.23333,"-999",2011,"dengue"
105.635898,20.215851,"-999",1996,"dengue"
105.83333,20.25,"1",2013,"dengue"
-98.05,20.18333,"-999",2012,"dengue"
-97.69952,20.2072,"-999",2012,"dengue"
-89.287791,20.202521,"-999",2001,"dengue"
-87.43398,20.20067,"-999",2012,"dengue"
-75.963466,20.191777,"1",2001,"dengue"
-75.848336,20.187941,"-999",1997,"dengue"
85.61667,20.18333,"-999",2014,"dengue"
86.3,20.2,"2",2014,"dengue"
-88.92283,20.12627,"-999",2013,"dengue"
-75.213889,20.136665,"1",2006,"dengue"
-75.2,20.14,"-999",1997,"dengue"
73.98,20.16,"-999",1988,"dengue"
92.894096,20.148785,"-999",1973,"dengue"
94.926624,20.140727,"-999",1973,"dengue"
-75.781514,20.097588,"-999",1997,"dengue"
-102.71667,20.06667,"-999",2012,"dengue"
-97.050003,20.066669,"-999",2011,"dengue"
-89.044991,20.072056,"-999",1997,"dengue"
-75.99358,20.044803,"-999",1997,"dengue"
-75.807443,20.044803,"-999",1997,"dengue"
-75.771682,20.057302,"-999",1997,"dengue"
-103.533333,20.016666,"-999",2009,"dengue"
-75.821334,20.034617,"-999",1997,"dengue"
-75.786144,20.021652,"-999",1997,"dengue"
-75.729655,20.03369,"-999",1997,"dengue"
73.781,20.001,"-999",2012,"dengue"
75.27591483,20.02266721,"2",1988,"dengue"
110.34863,20.0199699,"1",2019,"dengue"
-75.973207,19.996648,"-999",1997,"dengue"
-75.754658,19.985536,"-999",1997,"dengue"
36,20,"1",2018,"dengue"
73.786125,19.994644,"-999",1990,"dengue"
73.8,19.98333,"-999",2014,"dengue"
77,20,"-999",2008,"dengue"
-105.25,19.933332,"-999",2009,"dengue"
-75.537962,19.941085,"-999",1997,"dengue"
77.03182,19.92659,"-999",2013,"dengue"
79.3,19.95,"-999",2014,"dengue"
75.33334,19.88333,"-999",2013,"dengue"
99.830988,19.907104,"1",1981,"dengue"
-90.517445,19.843904,"-999",1995,"dengue"
75.4,19.85,"-999",1988,"dengue"
99.72327,19.87374,"-999",2012,"dengue"
99.870687,19.843203,"1",1991,"dengue"
-101.801383,19.811365,"-999",2007,"dengue"
75.204842,19.82736,"2",2016,"dengue"
